scientific_name,category,year_published,url,assessment_id
Emberiza jankowskii,EN,2018,https://www.iucnredlist.org/species/22720905/132004685,132004685
Emberiza impetuani,LC,2018,https://www.iucnredlist.org/species/22720931/132005046,132005046
Emberiza capensis,LC,2018,https://www.iucnredlist.org/species/22720944/132005268,132005268
Emberiza elegans,LC,2018,https://www.iucnredlist.org/species/22720963/132005507,132005507
Emberiza variabilis,LC,2018,https://www.iucnredlist.org/species/22721003/132005733,132005733
Ammodramus humeralis,LC,2018,https://www.iucnredlist.org/species/22721147/132007785,132007785
Atlapetes leucopis,LC,2018,https://www.iucnredlist.org/species/22721424/132009007,132009007
Atlapetes fuscoolivaceus,NT,2018,https://www.iucnredlist.org/species/22721445/132009175,132009175
Atlapetes seebohmi,LC,2018,https://www.iucnredlist.org/species/22721465/132009417,132009417
Atlapetes personatus,LC,2018,https://www.iucnredlist.org/species/22721504/132009594,132009594
Arremon castaneiceps,NT,2018,https://www.iucnredlist.org/species/22721572/132010016,132010016
Basileuterus hypoleucus,LC,2018,https://www.iucnredlist.org/species/22722008/132010477,132010477
Conirostrum speciosum,LC,2018,https://www.iucnredlist.org/species/22722083/132011450,132011450
Conirostrum bicolor,NT,2018,https://www.iucnredlist.org/species/22722089/132011675,132011675
Conirostrum margaritae,VU,2018,https://www.iucnredlist.org/species/22722093/132011943,132011943
Cypsnagra hirundinacea,LC,2018,https://www.iucnredlist.org/species/22722130/132012428,132012428
Cissopis leverianus,LC,2018,https://www.iucnredlist.org/species/22722142/132012605,132012605
Chlorornis riefferii,LC,2018,https://www.iucnredlist.org/species/22722150/132012843,132012843
Compsothraupis loricata,LC,2018,https://www.iucnredlist.org/species/22722153/132013027,132013027
Chlorospingus parvirostris,LC,2018,https://www.iucnredlist.org/species/22722187/132013789,132013789
Bangsia flavovirens,VU,2018,https://www.iucnredlist.org/species/22722198/132013983,132013983
Habia stolzmanni,LC,2018,https://www.iucnredlist.org/species/22722335/132014742,132014742
Eucometis penicillata,LC,2018,https://www.iucnredlist.org/species/22722343/132014914,132014914
Creurgops verticalis,LC,2018,https://www.iucnredlist.org/species/22722363/132015190,132015190
Habia cristata,LC,2018,https://www.iucnredlist.org/species/22722437/132015966,132015966
Cyanicterus cyanicterus,LC,2018,https://www.iucnredlist.org/species/22722555/132016127,132016127
Cnemathraupis eximia,LC,2018,https://www.iucnredlist.org/species/22722606/132016599,132016599
Anisognathus lacrymosus,LC,2018,https://www.iucnredlist.org/species/22722630/132016782,132016782
Euphonia plumbea,LC,2018,https://www.iucnredlist.org/species/22722697/132016968,132016968
Euphonia chlorotica,LC,2018,https://www.iucnredlist.org/species/22722706/132017181,132017181
Euphonia trinitatis,LC,2018,https://www.iucnredlist.org/species/22722709/132017477,132017477
Euphonia saturata,LC,2018,https://www.iucnredlist.org/species/22722715/132017680,132017680
Euphonia cyanocephala,LC,2018,https://www.iucnredlist.org/species/22722741/132018550,132018550
Euphonia rufiventris,LC,2018,https://www.iucnredlist.org/species/22722769/132019049,132019049
Euphonia pectoralis,LC,2018,https://www.iucnredlist.org/species/22722775/132019251,132019251
Chlorophonia flavirostris,LC,2018,https://www.iucnredlist.org/species/22722778/132019429,132019429
Chlorochrysa phoenicotis,LC,2018,https://www.iucnredlist.org/species/22722793/132019595,132019595
Dacnis flaviventer,LC,2018,https://www.iucnredlist.org/species/22722982/132019756,132019756
Dacnis nigripes,NT,2018,https://www.iucnredlist.org/species/22722985/132019953,132019953
Cyanerpes lucidus,LC,2018,https://www.iucnredlist.org/species/22723006/132020502,132020502
Catamblyrhynchus diadema,LC,2018,https://www.iucnredlist.org/species/22723021/132020713,132020713
Coryphaspiza melanotis,VU,2018,https://www.iucnredlist.org/species/22723039/132020897,132020897
Coryphospingus pileatus,LC,2018,https://www.iucnredlist.org/species/22723047/132021233,132021233
Coryphospingus cucullatus,LC,2018,https://www.iucnredlist.org/species/22723051/132021435,132021435
Corydospiza alaudina,LC,2018,https://www.iucnredlist.org/species/22723110/132021685,132021685
Diuca diuca,LC,2018,https://www.iucnredlist.org/species/22723174/132021887,132021887
Emberizoides herbicola,LC,2018,https://www.iucnredlist.org/species/22723370/132022146,132022146
Emberizoides ypiranganus,LC,2018,https://www.iucnredlist.org/species/22723380/132022396,132022396
Amaurospiza relicta,LC,2018,https://www.iucnredlist.org/species/22723554/132022583,132022583
Asemospiza fuliginosa,LC,2018,https://www.iucnredlist.org/species/22723614/132022759,132022759
Diglossa albilatera,LC,2018,https://www.iucnredlist.org/species/22723652/132023198,132023198
Diglossa duidae,LC,2018,https://www.iucnredlist.org/species/22723686/132023393,132023393
Diglossa major,LC,2018,https://www.iucnredlist.org/species/22723690/132023571,132023571
Diglossa indigotica,LC,2018,https://www.iucnredlist.org/species/22723694/132023756,132023756
Diglossa caerulescens,LC,2018,https://www.iucnredlist.org/species/22723708/132023941,132023941
Cardinalis cardinalis,LC,2018,https://www.iucnredlist.org/species/22723819/132024136,132024136
Cacicus oseryi,LC,2018,https://www.iucnredlist.org/species/22723976/132024829,132024829
Cacicus chrysopterus,LC,2018,https://www.iucnredlist.org/species/22724046/132025014,132025014
Icterus chrysocephalus,LC,2018,https://www.iucnredlist.org/species/22724071/132025407,132025407
Icterus cayanensis,LC,2018,https://www.iucnredlist.org/species/22724076/132025625,132025625
Icterus nigrogularis,LC,2018,https://www.iucnredlist.org/species/22724087/132026033,132026033
Icterus jamacaii,LC,2018,https://www.iucnredlist.org/species/22724120/132026482,132026482
Icterus galbula,LC,2018,https://www.iucnredlist.org/species/22724126/132026652,132026652
Gymnomystax mexicanus,LC,2018,https://www.iucnredlist.org/species/22724166/132027095,132027095
Agelasticus xanthophthalmus,LC,2018,https://www.iucnredlist.org/species/22724172/132027325,132027325
Agelasticus thilius,LC,2018,https://www.iucnredlist.org/species/22724178/132027485,132027485
Agelasticus cyanopus,LC,2018,https://www.iucnredlist.org/species/22724184/132027717,132027717
Agelaius phoeniceus,LC,2018,https://www.iucnredlist.org/species/22724191/132027891,132027891
Agelaius humeralis,LC,2018,https://www.iucnredlist.org/species/22724206/132028704,132028704
Chrysomus ruficapillus,LC,2018,https://www.iucnredlist.org/species/22724212/132028890,132028890
Amblyramphus holosericeus,LC,2018,https://www.iucnredlist.org/species/22724265/132029107,132029107
Hypopyrrhus pyrohypogaster,VU,2018,https://www.iucnredlist.org/species/22724268/132029293,132029293
Dives warczewiczi,LC,2018,https://www.iucnredlist.org/species/22724305/132029635,132029635
Guaruba guarouba,VU,2018,https://www.iucnredlist.org/species/22724703/132029835,132029835
Arremon atricapillus,LC,2018,https://www.iucnredlist.org/species/22724887/132030157,132030157
Actenoides capucinus,NT,2018,https://www.iucnredlist.org/species/22726852/132030948,132030948
Cyanoramphus novaezelandiae,LC,2018,https://www.iucnredlist.org/species/22727981/132031270,132031270
Amazona autumnalis,LC,2018,https://www.iucnredlist.org/species/22728292/132031668,132031668
Arremon semitorquatus,LC,2018,https://www.iucnredlist.org/species/22729332/132033488,132033488
Alethe diademata,LC,2018,https://www.iucnredlist.org/species/22730755/132033643,132033643
Calyptophilus frugivorus,NT,2018,https://www.iucnredlist.org/species/22731255/132033840,132033840
Aethopyga bella,LC,2018,https://www.iucnredlist.org/species/22732130/132034102,132034102
Chloropsis kinabaluensis,LC,2018,https://www.iucnredlist.org/species/22732262/132034271,132034271
Geokichla erythronota,NT,2018,https://www.iucnredlist.org/species/22733682/132034435,132034435
Atlapetes melanolaemus,LC,2018,https://www.iucnredlist.org/species/22733786/132034744,132034744
Cinnycerthia olivascens,LC,2018,https://www.iucnredlist.org/species/22733815/132034916,132034916
Aethopyga shelleyi,LC,2018,https://www.iucnredlist.org/species/22734230/132035299,132035299
Garrulax castanotis,LC,2018,https://www.iucnredlist.org/species/22734458/132035475,132035475
Pterorhinus berthemyi,LC,2018,https://www.iucnredlist.org/species/22734463/132035646,132035646
Erythrogenys gravivox,LC,2018,https://www.iucnredlist.org/species/22734498/132035809,132035809
Erythrogenys swinhoei,LC,2018,https://www.iucnredlist.org/species/22734508/132036000,132036000
Heterophasia desgodinsi,LC,2018,https://www.iucnredlist.org/species/22734613/132036158,132036158
Certhia hodgsoni,LC,2018,https://www.iucnredlist.org/species/22734633/132036330,132036330
Garrulax canorus,LC,2018,https://www.iucnredlist.org/species/22735076/132036519,132036519
Icterus icterus,LC,2018,https://www.iucnredlist.org/species/22735310/132036720,132036720
Icterus croconotus,LC,2018,https://www.iucnredlist.org/species/22735315/132036958,132036958
Ficedula parva,LC,2018,https://www.iucnredlist.org/species/22735909/132037161,132037161
Burhinus oedicnemus,LC,2018,https://www.iucnredlist.org/species/45111439/132038252,132038252
Geoffroyus heteroclitus,LC,2018,https://www.iucnredlist.org/species/45419296/132039067,132039067
Aerodramus vanikorensis,LC,2018,https://www.iucnredlist.org/species/60835335/132039270,132039270
Bubo virginianus,LC,2018,https://www.iucnredlist.org/species/61752071/132039486,132039486
Alauda arvensis,LC,2018,https://www.iucnredlist.org/species/102998555/132039889,132039889
Crithagra canicapilla,LC,2018,https://www.iucnredlist.org/species/103761640/132040757,132040757
Dessonornis anomalus,NT,2018,https://www.iucnredlist.org/species/103762448/132041051,132041051
Calandrella brachydactyla,LC,2018,https://www.iucnredlist.org/species/103766207/132042070,132042070
Emberiza personata,LC,2018,https://www.iucnredlist.org/species/103768261/132042793,132042793
Calliope pectoralis,LC,2018,https://www.iucnredlist.org/species/103768539/132043046,132043046
Calliope tschebaiewi,LC,2018,https://www.iucnredlist.org/species/103768594/132043312,132043312
Ficedula owstoni,LC,2018,https://www.iucnredlist.org/species/103769434/132043557,132043557
Ficedula luzoniensis,LC,2018,https://www.iucnredlist.org/species/103769583/132043743,132043743
Dicaeum keiense,LC,2018,https://www.iucnredlist.org/species/103778206/132044192,132044192
Arachnothera flammifera,LC,2018,https://www.iucnredlist.org/species/103778923/132044412,132044412
Cinnyris ludovicensis,LC,2018,https://www.iucnredlist.org/species/103798440/132044618,132044618
Aethopyga magnifica,LC,2018,https://www.iucnredlist.org/species/103810377/132044827,132044827
Brachypodius fuscoflavescens,LC,2018,https://www.iucnredlist.org/species/103836280/132045044,132045044
Carpodacus dubius,LC,2018,https://www.iucnredlist.org/species/103837055/132045300,132045300
Aegithalos iredalei,LC,2018,https://www.iucnredlist.org/species/103871108/132045682,132045682
Aegithalos iouschistos,LC,2018,https://www.iucnredlist.org/species/103871775/132045916,132045916
Pterorhinus lanceolatus,LC,2018,https://www.iucnredlist.org/species/103872761/132046098,132046098
Amaurospiza moesta,LC,2018,https://www.iucnredlist.org/species/105965570/132047632,132047632
Estrilda poliopareia,NT,2018,https://www.iucnredlist.org/species/22719543/132048360,132048360
Myzomela batjanensis,VU,2018,https://www.iucnredlist.org/species/103686945/132048692,132048692
Nothoprocta perdicaria,LC,2018,https://www.iucnredlist.org/species/22678265/132048936,132048936
Pipile jacutinga,EN,2018,https://www.iucnredlist.org/species/22678429/132049346,132049346
Megapodius eremita,LC,2018,https://www.iucnredlist.org/species/22678611/132049670,132049670
Tetraogallus himalayensis,LC,2018,https://www.iucnredlist.org/species/22678673/132049858,132049858
Pternistis capensis,LC,2018,https://www.iucnredlist.org/species/22678823/132050110,132050110
Pternistis hildebrandti,LC,2018,https://www.iucnredlist.org/species/22678827/132050308,132050308
Pternistis afer,LC,2018,https://www.iucnredlist.org/species/22678855/132050529,132050529
Pternistis erckelii,LC,2018,https://www.iucnredlist.org/species/22678865/132050815,132050815
Margaroperdix madagarensis,LC,2018,https://www.iucnredlist.org/species/22678927/132051022,132051022
Ophrysia superciliosa,CR,2018,https://www.iucnredlist.org/species/22679141/132051220,132051220
Polyplectron napoleonis,VU,2018,https://www.iucnredlist.org/species/22679398/132051467,132051467
Meleagris gallopavo,LC,2018,https://www.iucnredlist.org/species/22679525/132051953,132051953
Numida meleagris,LC,2018,https://www.iucnredlist.org/species/22679555/132052202,132052202
Tadorna cristata,CR,2018,https://www.iucnredlist.org/species/22680021/132052989,132052989
Mergus serrator,LC,2018,https://www.iucnredlist.org/species/22680485/132053220,132053220
Mergus merganser,LC,2018,https://www.iucnredlist.org/species/22680492/132054083,132054083
Leiopicus medius,LC,2018,https://www.iucnredlist.org/species/22681114/132055069,132055069
Trichoglossus chlorolepidotus,LC,2018,https://www.iucnredlist.org/species/22684567/132055702,132055702
Vini ultramarina,CR,2018,https://www.iucnredlist.org/species/22684647/132055913,132055913
Nymphicus hollandicus,LC,2018,https://www.iucnredlist.org/species/22684828/132056250,132056250
Tanygnathus lucionensis,NT,2018,https://www.iucnredlist.org/species/22685009/132056469,132056469
Prosopeia tabuensis,LC,2018,https://www.iucnredlist.org/species/22685041/132056747,132056747
Melopsittacus undulatus,LC,2018,https://www.iucnredlist.org/species/22685223/132056957,132056957
Psittacara acuticaudatus,LC,2018,https://www.iucnredlist.org/species/22685648/132058639,132058639
Psittacara mitratus,LC,2018,https://www.iucnredlist.org/species/22685669/132058859,132058859
Tyto aurantia,VU,2018,https://www.iucnredlist.org/species/22688470/132059362,132059362
Ninox odiosa,VU,2018,https://www.iucnredlist.org/species/22689480/132060613,132060613
Spilopelia senegalensis,LC,2018,https://www.iucnredlist.org/species/22690445/132060894,132060894
Streptopelia capicola,LC,2018,https://www.iucnredlist.org/species/22690488/132061633,132061633
Reinwardtoena browni,NT,2018,https://www.iucnredlist.org/species/22690596/132062362,132062362
Ptilinopus insolitus,LC,2018,https://www.iucnredlist.org/species/22691549/132062844,132062844
Tribonyx mortierii,LC,2018,https://www.iucnredlist.org/species/22692900/132063003,132063003
Pterocles exustus,LC,2018,https://www.iucnredlist.org/species/22692990/132063215,132063215
Sterna paradisaea,LC,2018,https://www.iucnredlist.org/species/22694629/132065195,132065195
Uria lomvia,LC,2018,https://www.iucnredlist.org/species/22694847/132066134,132066134
Phalcoboenus chimango,LC,2018,https://www.iucnredlist.org/species/22696264/132066597,132066597
Podiceps auritus,VU,2018,https://www.iucnredlist.org/species/22696606/132066871,132066871
Nyctanassa violacea,LC,2018,https://www.iucnredlist.org/species/22697203/132067766,132067766
Phoenicopterus chilensis,NT,2018,https://www.iucnredlist.org/species/22697365/132068236,132068236
Threskiornis aethiopicus,LC,2018,https://www.iucnredlist.org/species/22697510/132068562,132068562
Nipponia nippon,EN,2018,https://www.iucnredlist.org/species/22697548/132069229,132069229
